player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Eric Murray,10740,S,14,KC,67,0,16,51,74.0,69.1,78.0,,68.7,0,0,0,0,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Moore,10741,WR,1,BLT,1,0,1,0,60.0,60.0,91.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
B.J. Goodson,10743,LB,4,NYG,14,1,7,6,64.8,75.8,68.3,60.0,51.1,0,0,0,0,0,1,0,0,1,0,2,2,14,7.0,12,12,0,0,0,95.8,0,0
Miles Killebrew,10745,S,14,DET,148,24,11,113,60.4,51.7,83.6,53.1,63.6,4,0,0,4,0,15,4,1,6,0,20,18,158,8.8,67,23,1,1,0,95.4,1,1
Nick Kwiatkoski,10747,LB,13,CHI,458,43,199,216,59.1,66.6,59.6,69.0,48.5,10,1,0,9,1,39,8,6,21,0,26,22,195,8.9,86,29,1,0,1,110.7,0,0
De'Vondre Campbell,10749,LB,11,ATL,548,36,186,326,51.6,49.5,49.8,51.7,54.4,3,0,0,3,0,34,12,8,15,1,48,36,406,11.3,292,49,5,1,6,125.9,1,0
Hassan Ridgeway,10750,DI,16,IND,442,224,216,2,58.1,58.9,68.8,55.1,58.4,14,2,3,9,1,14,7,1,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Juston Burris,10752,CB,8,NYJ,187,0,78,109,63.8,58.2,46.9,,64.0,0,0,0,0,0,10,1,2,2,0,21,10,155,15.5,44,52,2,1,3,84.4,1,0
David Onyemata,10754,DI,16,NO,393,230,158,5,57.2,55.2,36.4,59.2,53.6,10,0,4,6,0,14,8,4,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Deon Bush,10758,S,8,CHI,333,0,140,193,58.1,45.2,49.0,,62.1,0,0,0,0,0,16,2,6,2,0,6,3,41,13.7,30,23,0,0,1,72.2,0,0
Antonio Morrison,10759,LB,14,IND,333,22,150,161,56.1,70.3,72.9,44.1,47.6,2,0,1,1,0,34,11,5,15,0,13,12,149,12.4,94,33,1,0,0,140.1,0,0
Deiondre' Hall,10761,CB,6,CHI,79,0,39,40,40.1,48.2,53.7,,55.2,1,0,1,0,0,6,2,1,2,0,11,6,92,15.3,53,35,1,1,2,74.8,3,1
Derrick Kindred,10763,S,12,CLV,538,13,244,281,55.7,60.3,43.1,47.0,54.3,1,0,0,1,0,38,4,12,9,0,17,12,211,17.6,51,48,3,0,3,152.2,0,0
Blake Martinez,10765,LB,13,GB,439,22,217,200,59.6,74.4,64.6,55.5,44.4,4,1,0,3,0,52,12,8,26,0,37,27,275,10.2,197,27,1,1,3,91.6,1,1
Rashard Robinson,10767,CB,14,SF,543,1,233,309,58.0,59.7,52.2,56.2,60.8,0,0,0,0,0,23,3,6,5,0,44,22,311,14.1,51,41,3,1,6,86.5,8,4
Dean Lowry,10771,DI,15,GB,157,95,62,0,69.2,69.4,55.6,65.7,,13,2,0,11,1,5,2,1,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Zack Sanchez,10775,CB,3,CAR,89,0,20,69,40.7,74.0,43.1,,35.8,0,0,0,0,0,7,2,2,2,0,10,8,200,25.0,82,87,2,0,0,158.3,0,0
Ronald Blair III,10776,DI,16,SF,307,218,82,7,55.5,55.7,46.0,53.2,66.7,15,3,4,8,0,11,1,2,8,0,0,0,0,,0,,0,0,0,0.0,1,0
Matthew Judon,10780,ED,14,BLT,308,185,114,9,60.1,59.1,55.2,58.8,68.9,20,4,6,10,2,9,9,4,8,0,0,0,0,,0,,0,0,0,0.0,1,0
Quinton Jefferson,10781,DI,3,SEA,22,20,2,0,52.7,60.4,66.8,50.8,60.0,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Perkins,10783,HB,1,NYG,1,1,0,0,60.0,,59.5,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Matt Ioannidis,10786,DI,9,WAS,103,52,51,0,61.0,61.1,72.3,56.3,,3,0,0,3,0,5,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Wendell Smallwood,10787,HB,1,PHI,1,0,1,0,60.0,60.0,91.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
LeShaun Sims,10791,CB,7,TEN,236,0,66,170,54.0,42.6,44.2,,55.3,0,0,0,0,0,19,0,2,2,0,43,23,293,12.7,113,51,2,1,2,80.9,1,0
K.J. Dillon,10793,S,2,HST,20,0,17,3,64.0,62.2,64.6,,62.3,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Kentrell Brothers,10794,LB,1,MIN,1,0,1,0,60.0,60.0,71.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
D.J. Reader,10800,DI,16,HST,404,192,212,0,68.0,62.7,76.8,65.3,62.2,17,2,2,13,0,12,12,0,12,0,0,0,0,,0,,0,0,0,0.0,0,0
Marqui Christian,10801,S,1,LA,3,1,0,2,59.4,,79.5,58.4,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antwione Williams,10803,LB,12,DET,204,15,111,78,46.5,48.0,45.2,57.9,49.7,1,0,1,0,0,15,6,6,7,0,13,12,143,11.9,94,32,1,0,0,138.1,0,0
Jatavis Brown,10809,LB,12,SD,600,47,206,347,77.6,57.2,65.8,90.9,76.1,10,4,0,6,1,57,12,8,29,2,51,42,338,8.0,190,24,2,0,5,107.4,1,0
Temarrick Hemingway,10811,TE,1,LA,1,0,1,0,60.0,60.0,87.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
D.J. White,10812,CB,7,KC,138,0,33,105,50.8,66.4,59.3,,49.0,0,0,0,0,0,9,1,2,2,0,25,20,237,11.9,36,31,3,1,2,129.1,0,0
Tyrone Holmes,10815,ED,11,CLV,124,85,29,10,43.8,55.4,76.3,59.2,51.9,10,1,0,9,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,4,2
DeAndre Houston-Carson,10819,S,2,CHI,8,0,6,2,62.9,61.3,50.9,,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Brown,10823,CB,15,DAL,715,15,203,497,69.0,67.7,65.9,55.7,68.3,2,0,0,2,0,40,7,5,10,0,75,50,557,11.1,202,67,5,1,6,105.3,1,0
Josh Forrest,10824,LB,9,LA,88,9,60,19,52.5,59.7,66.8,52.0,47.2,1,0,0,1,0,7,3,1,3,0,2,1,3,3.0,1,3,1,0,0,95.8,0,0
Cory James,10828,LB,12,OAK,376,30,154,192,47.6,47.1,70.7,46.0,56.9,4,0,0,4,0,33,8,5,20,1,21,19,175,9.2,100,20,0,0,0,101.4,1,0
Blake Countess,10830,S,4,LA,142,6,53,83,38.1,62.4,73.5,92.0,28.9,4,1,1,2,0,15,2,4,6,0,21,15,131,8.7,65,16,2,0,0,119.3,1,0
Cody Core,10833,WR,1,CIN,1,0,1,0,60.0,60.0,39.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Zettel,10836,ED,13,DET,214,108,105,1,53.9,53.6,66.3,55.7,59.2,6,1,0,5,0,12,2,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Dadi Nicolas,10837,ED,5,KC,29,21,6,2,70.4,59.7,,68.5,61.5,3,0,0,3,1,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Harlan Miller,10839,CB,2,ARZ,140,0,46,94,82.2,64.4,83.2,,78.3,0,0,0,0,0,4,0,0,2,0,1,0,0,,0,,0,1,1,0.0,0,0
Kamu Grugier-Hill,10842,LB,1,PHI,1,0,1,0,68.8,60.0,56.0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kavon Frazier,10846,S,3,DAL,36,0,12,24,49.5,63.2,52.0,,49.1,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Elandon Roberts,10848,LB,12,NE,271,25,127,119,64.5,70.9,77.8,70.6,51.8,3,0,2,1,0,34,5,3,16,1,15,13,174,13.4,56,38,1,0,0,137.2,1,0
Kevon Seymour,10852,CB,15,BUF,286,1,99,186,59.1,52.3,47.9,60.0,59.9,0,0,0,0,0,11,3,3,4,0,22,12,158,13.2,50,37,2,0,4,107.8,0,0
Will Parks,10853,S,15,DEN,268,7,48,213,50.8,48.7,68.6,52.0,53.1,1,0,0,1,0,13,3,2,3,0,19,14,115,8.2,56,20,0,1,2,66.8,1,0
Aaron Wallace,10856,ED,8,TEN,117,69,39,9,67.5,59.9,85.9,62.3,76.4,5,1,1,3,0,7,2,0,5,0,1,1,6,6.0,3,6,0,0,0,91.7,0,0
Stephen Weatherly,10861,ED,2,MIN,2,1,1,0,58.6,60.0,74.0,58.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jalen Mills,10867,CB,16,PHI,663,2,228,433,39.0,52.2,49.2,56.5,37.5,0,0,0,0,0,55,7,9,17,0,91,58,848,14.6,239,49,1,0,7,97.7,6,0
Charone Peake,10875,WR,1,NYJ,1,0,1,0,60.0,60.0,76.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jayron Kearse,10878,S,6,MIN,78,0,35,43,58.4,52.7,40.8,,60.9,0,0,0,0,0,4,0,2,1,0,3,0,0,,0,,0,0,1,39.6,0,0
Clayton Fejedelem,10879,S,5,CIN,39,1,8,30,70.1,68.9,77.5,57.9,65.2,0,0,0,0,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Tyler Matakevich,10880,LB,3,PIT,20,0,13,7,67.3,74.0,90.0,,51.7,0,0,0,0,0,6,2,0,2,0,3,3,29,9.7,12,19,0,0,0,106.9,0,0
Scooby Wright III,10884,LB,2,ARZ,4,1,2,1,75.8,62.5,78.2,59.1,60.7,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kalan Reed,10887,CB,3,TEN,15,0,2,13,72.6,60.0,75.8,,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Johnny Maxey,10888,DI,2,PIT,51,27,24,0,58.4,68.6,27.0,54.0,,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Jarrod Wilson,10902,S,10,JAX,30,1,20,9,66.0,61.9,83.4,60.0,65.6,0,0,0,0,0,1,1,0,1,0,1,0,0,,0,,0,0,0,39.6,0,0
Briean Boddy-Calhoun,10903,CB,14,CLV,571,2,214,355,63.4,67.3,48.8,80.3,60.7,1,1,0,0,0,36,4,9,14,0,53,30,474,15.8,108,48,6,3,8,100.7,2,1
Curt Maggitt,10911,ED,8,IND,125,69,53,3,35.8,44.8,49.5,46.9,43.4,2,0,0,2,0,2,0,1,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Milton,10914,CB,4,IND,106,0,28,78,56.2,43.6,27.9,,57.9,0,0,0,0,0,3,3,3,0,0,14,8,99,12.4,45,22,0,0,1,79.2,0,0
Chester Rogers,10918,WR,1,IND,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,5,0
DaVonte Lambert,10937,ED,11,TB,374,174,199,1,36.2,37.9,49.4,43.6,60.0,1,0,0,1,0,13,3,2,6,1,0,0,0,,0,,0,0,0,0.0,1,0
Channing Ward,10943,ED,5,TB,86,40,45,1,56.7,58.0,70.5,54.9,60.0,2,0,0,2,0,3,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Matthias Farley,10953,S,6,IND,68,2,19,47,62.0,60.4,59.7,60.0,61.6,0,0,0,0,0,4,1,1,4,0,3,2,19,9.5,10,13,1,0,0,123.6,0,0
Trevon Hartfield,10955,CB,1,ARZ,1,0,0,1,70.2,,,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Hakeem Valles,10960,TE,1,ARZ,1,1,0,0,60.0,,49.5,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Bryson Albright,10962,ED,1,BUF,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Landrum,10992,ED,9,SD,85,48,29,8,60.1,65.5,29.9,61.8,40.8,7,1,3,3,0,2,1,3,3,0,1,0,0,,0,,0,0,0,39.6,0,0
Trevor Williams,11004,CB,9,SD,389,2,146,241,53.6,76.7,66.3,53.1,49.8,0,0,0,0,0,28,1,3,10,0,43,27,330,12.2,97,36,3,0,3,109.6,6,3
Kyle Peko,11027,DI,1,DEN,15,10,5,0,66.8,69.3,68.3,54.2,60.0,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Sharrod Neasman,11050,S,3,ATL,21,1,10,10,70.5,57.1,53.7,60.0,73.1,0,0,0,0,0,3,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Joshua Perkins,11051,TE,1,ATL,1,0,1,0,60.0,60.0,80.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Brian Poole,11052,CB,16,ATL,834,17,206,611,73.6,80.7,63.4,87.8,68.9,8,1,2,5,1,46,8,9,16,0,76,50,463,9.3,302,35,3,1,7,90.0,4,1
Dominique Alexander,11058,LB,1,CLV,1,0,1,0,60.8,60.0,82.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tracy Howard,11063,S,13,CLV,280,0,121,159,55.9,46.4,51.8,,60.4,0,0,0,0,0,11,4,4,4,0,14,9,121,13.4,48,35,0,0,1,91.7,0,0
Destiny Vaeao,11083,DI,16,PHI,268,156,112,0,46.9,49.8,57.3,51.9,61.8,8,2,1,5,0,8,0,1,7,1,0,0,0,,0,,0,0,0,0.0,2,0
Victor Ochi,11098,ED,2,NYJ,14,12,2,0,55.6,65.1,69.9,49.4,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Patrick Onwuasor,11100,LB,8,BLT,61,5,29,27,68.0,62.4,81.7,52.1,70.7,0,0,0,0,0,3,5,0,1,0,1,1,3,3.0,1,3,0,0,0,79.2,0,0
Michael Pierce,11101,DI,16,BLT,375,181,194,0,79.7,81.4,67.2,65.8,60.0,14,2,3,9,1,24,3,1,25,0,0,0,0,,0,,0,0,0,0.0,1,0
Alex Erickson,11107,WR,1,CIN,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Deon King,11124,LB,1,IND,10,0,3,7,48.2,45.0,40.2,,65.1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Adairius Barnes,11129,CB,4,DET,62,4,14,44,50.9,62.4,71.6,51.0,50.6,1,0,1,0,0,4,0,0,1,0,8,7,61,8.7,30,15,0,0,0,98.4,0,0
Kentrell Brice,11142,S,14,GB,258,7,50,201,60.9,60.2,67.0,50.8,61.1,0,0,0,0,0,19,0,3,4,0,7,4,79,19.8,42,41,0,0,1,96.7,1,0
Makinton Dorleant,11145,CB,2,GB,5,0,0,5,87.1,,72.8,,86.6,0,0,0,0,0,1,0,0,0,0,2,1,11,11.0,8,11,0,0,1,66.7,0,0
Josh Hawkins,11149,CB,2,GB,8,0,1,7,32.0,60.0,24.4,,31.3,0,0,0,0,0,0,0,2,0,0,3,2,75,37.5,58,73,1,0,1,149.3,0,0
Brian Price,11157,DI,1,GB,10,5,5,0,48.2,52.5,,55.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joel Heath,11162,DI,12,HST,233,108,125,0,53.6,46.6,74.0,64.7,62.3,9,2,2,5,0,4,2,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Ufomba Kamalu,11164,DI,4,HST,89,51,38,0,56.8,65.7,54.2,52.9,60.0,3,1,0,2,0,3,1,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Brennan Scarlett,11169,ED,5,HST,113,54,49,10,62.3,67.5,70.5,46.4,77.5,2,0,0,2,0,5,3,0,5,0,1,0,0,,0,,0,0,0,39.6,0,0
Terrance Smith,11181,LB,2,KC,40,1,20,19,30.0,38.9,27.0,59.0,42.4,0,0,0,0,0,1,0,1,0,0,4,2,32,16.0,28,21,0,0,0,77.1,0,0
Morgan Fox,11184,DI,4,LA,75,43,32,0,81.8,90.1,73.0,53.2,60.0,2,0,2,0,0,3,1,0,3,1,0,0,0,,0,,0,0,0,0.0,0,0
Nicholas Grigsby,11187,LB,1,LA,1,0,1,0,60.0,60.0,26.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Jordan,11189,CB,4,LA,177,1,68,108,60.9,80.7,37.8,60.0,55.9,0,0,0,0,0,18,0,5,7,0,23,19,206,10.8,87,29,2,0,2,133.0,0,0
Cory Littleton,11190,LB,10,LA,123,20,75,28,55.4,51.5,56.5,63.2,59.7,0,0,0,0,0,10,1,3,6,0,3,3,14,4.7,7,7,0,0,0,86.1,0,0
Woodrow Hamilton,11215,DI,2,NE,42,19,23,0,87.9,88.8,71.3,58.2,,1,0,0,1,0,5,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Jones,11217,CB,5,NE,65,7,17,41,53.8,64.0,75.3,46.4,54.6,2,0,1,1,0,5,0,2,2,0,8,4,44,11.0,22,17,1,0,1,106.3,0,0
Cre'Von LeBlanc,11218,CB,13,CHI,696,15,236,445,65.4,61.3,55.9,49.2,65.9,7,0,1,6,0,42,5,8,12,0,56,33,464,14.1,139,60,2,2,8,82.7,3,1
Ken Crawley,11224,CB,13,NO,503,1,158,344,51.4,46.0,55.5,,52.0,0,0,0,0,0,41,7,7,10,1,58,38,460,12.1,105,38,2,0,6,101.2,2,1
De'Vante Harris,11227,CB,5,NO,108,5,33,70,60.3,47.6,32.0,63.9,61.7,1,0,0,1,0,8,0,3,2,0,11,9,125,13.9,74,32,0,0,1,114.0,0,0
Andrew Adams,11240,S,14,NYG,748,15,271,462,68.7,70.1,41.4,53.5,67.0,5,0,1,4,0,29,8,8,6,0,16,8,117,14.6,48,49,1,1,4,69.0,0,0
Michael Hunter,11243,CB,2,NYG,17,0,6,11,30.0,67.0,78.8,,28.6,0,0,0,0,0,4,0,0,0,0,3,3,48,16.0,12,29,1,0,0,158.3,0,0
Romeo Okwara,11250,DI,16,NYG,370,265,92,13,56.5,72.0,71.1,43.2,69.8,15,1,3,11,1,12,4,0,12,0,1,1,4,4.0,2,4,0,0,0,83.3,0,0
Jalin Marshall,11259,WR,1,NYJ,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Doug Middleton,11262,S,4,NYJ,41,3,11,27,28.3,55.4,65.3,57.5,29.4,1,0,0,1,0,4,1,1,2,0,3,2,50,25.0,5,28,0,0,1,109.7,2,0
Lawrence Thomas,11265,DI,3,NYJ,35,17,17,1,33.9,54.7,53.9,43.5,46.0,1,0,0,1,0,1,1,1,1,0,1,1,15,15.0,18,15,0,0,0,118.8,0,0
DeAndre Elliott,11281,CB,5,SEA,30,0,6,24,66.2,60.8,82.6,,66.0,0,0,0,0,0,2,0,0,1,0,6,4,20,5.0,2,8,1,0,0,111.1,0,0
Mehdi Abdesmad,11322,DI,2,TEN,23,13,10,0,45.1,48.2,66.8,53.3,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antwaun Woods,11332,DI,1,TEN,17,12,5,0,51.7,56.0,69.5,53.2,,1,0,0,1,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Marwin Evans,11343,S,4,GB,17,2,0,15,55.7,,53.2,54.2,58.1,0,0,0,0,0,0,0,1,0,0,1,1,19,19.0,4,19,0,0,0,118.8,0,0
James Cowser,11351,ED,5,OAK,47,17,26,4,61.1,58.2,75.2,61.0,62.2,2,1,0,1,0,4,2,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Antonio Hamilton,11353,CB,2,OAK,12,0,0,12,59.8,,76.6,,59.6,0,0,0,0,0,3,0,0,0,0,2,2,19,9.5,1,11,0,0,0,106.3,0,0
Darius Latham,11356,DI,14,OAK,304,166,138,0,51.3,56.2,29.8,52.8,55.3,7,0,0,7,0,10,5,3,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Frankie Williams,11368,CB,2,IND,11,0,2,9,55.4,60.0,73.0,,54.5,0,0,0,0,0,1,0,0,0,0,1,1,11,11.0,10,11,0,0,0,112.5,0,0
Wynton McManis,11373,LB,1,SF,1,0,0,1,61.6,,,,60.0,,,,,,,,,,,,,,,,,,,,,0,0
Branden Jackson,11394,ED,3,OAK,21,9,12,0,30.3,34.6,66.8,50.2,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jalen Richard,11395,HB,1,OAK,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Lanier II,11409,DI,4,WAS,48,41,7,0,62.8,63.4,67.3,59.5,,3,0,1,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Javien Elliott,11418,CB,5,TB,184,8,51,125,59.8,58.5,44.1,50.0,60.4,0,0,0,0,0,9,2,4,4,0,11,11,94,8.5,51,20,1,0,1,132.6,0,0
