player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Tarell Basham,11835,ED,15,IND,222,114,86,22,58.6,45.4,29.5,71.1,45.0,12,2,3,7,0,3,1,2,4,1,2,2,35,17.5,13,20,0,0,0,118.8,0,0
Fabian Moreau,11836,CB,6,WAS,60,0,11,49,41.3,42.8,47.7,,42.2,0,0,0,0,0,5,1,2,0,0,10,7,132,18.9,59,45,1,0,1,145.8,0,0
Eddie Vanderdoes,11843,DI,16,OAK,464,218,244,2,54.9,50.0,34.2,61.1,59.9,12,0,2,10,0,15,7,4,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Shaquill Griffin,11845,CB,15,SEA,876,1,332,543,65.3,69.7,77.4,80.5,63.0,1,1,0,0,0,51,6,4,15,0,85,45,532,11.8,110,38,2,1,14,75.2,7,1
Jourdan Lewis,11846,CB,15,DAL,746,0,266,480,72.0,73.5,77.3,,70.2,0,0,0,0,0,48,5,4,15,0,62,37,384,10.4,146,34,5,1,7,97.8,5,0
John Johnson III,11847,S,15,LA,713,4,235,474,82.9,71.6,72.5,54.7,84.9,1,0,0,1,0,56,12,7,19,0,38,23,233,10.1,72,25,5,1,8,106.7,0,0
Montravius Adams,11848,DI,7,GB,65,38,27,0,47.2,46.3,69.4,54.6,,1,0,1,0,0,1,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Delano Hill,11849,S,5,SEA,32,0,6,26,61.6,60.0,90.0,,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cameron Sutton,11850,CB,4,PIT,113,0,36,77,50.8,28.7,28.2,,58.0,0,0,0,0,0,4,1,2,1,0,11,7,80,11.4,29,27,1,0,0,115.7,0,0
Cordrea Tankersley,11852,CB,11,MIA,638,1,273,364,62.7,67.1,57.9,68.0,59.4,0,0,0,0,1,30,3,5,8,0,42,28,387,13.8,103,39,3,0,6,119.8,2,1
Rasul Douglas,11854,CB,12,PHI,424,1,116,307,64.1,54.5,29.6,59.2,67.2,0,0,0,0,0,27,2,8,10,0,58,33,436,13.2,166,75,3,2,7,83.7,5,2
Brendan Langley,11856,CB,6,DEN,107,0,52,55,27.8,54.1,22.6,,27.0,0,0,0,0,0,4,0,4,0,0,10,6,124,20.7,70,54,1,0,0,137.1,1,0
Nazair Jones,11857,DI,11,SEA,284,143,138,3,63.0,59.1,29.0,74.9,54.7,10,2,1,7,3,10,5,4,9,0,2,0,0,,0,,0,1,0,0.0,2,1
Trey Hendrickson,11858,ED,12,NO,281,192,86,3,60.0,53.6,77.6,62.6,55.2,18,2,3,13,2,10,1,0,7,1,1,0,0,,0,,0,0,0,39.6,0,0
Kendell Beckwith,11862,LB,16,TB,847,177,343,327,53.0,54.9,59.4,44.5,62.1,8,1,0,7,0,62,10,8,36,1,51,39,344,8.8,194,49,2,0,3,107.0,4,0
Vince Biegel,11863,ED,8,GB,121,56,60,5,67.3,71.3,69.8,56.5,78.7,5,0,0,5,0,7,4,1,5,0,1,1,63,63.0,65,63,0,0,0,118.8,1,0
Jaleel Johnson,11864,DI,5,MIN,41,29,12,0,60.0,78.5,68.4,50.8,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,1
Tedric Thompson,11866,S,2,SEA,8,0,5,3,61.9,60.0,80.0,,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eddie Jackson,11867,S,16,CHI,1055,3,428,624,68.3,63.1,73.7,56.4,69.0,1,0,0,1,0,59,6,7,16,1,33,27,286,10.6,111,22,3,2,4,107.8,0,0
Rayshawn Jenkins,11868,S,13,LAC,78,2,15,61,75.8,57.8,53.0,57.2,77.9,1,0,1,0,0,5,1,1,2,0,10,7,43,6.1,30,12,0,0,1,78.3,0,0
Samaje Perine,11869,HB,1,WAS,1,1,0,0,60.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Carl Lawson,11871,ED,16,CIN,477,389,72,16,64.8,44.6,46.0,75.1,54.1,59,10,11,38,0,3,2,3,11,0,1,1,12,12.0,8,12,0,0,0,116.7,7,0
Ben Gedeon,11875,LB,15,MIN,245,5,150,90,76.8,81.2,56.9,56.7,61.8,0,0,0,0,0,20,3,4,16,0,5,5,37,7.4,32,18,0,0,0,97.5,0,0
Montae Nicholson,11878,S,8,WAS,319,2,111,206,76.5,69.5,58.5,69.2,75.2,2,0,1,1,0,18,3,4,2,0,7,3,22,7.3,9,10,1,1,1,50.9,1,0
Jalen Reeves-Maybin,11879,LB,12,DET,239,20,90,129,68.2,52.2,49.8,63.7,74.6,2,0,0,2,1,21,2,4,11,0,17,14,111,7.9,103,27,0,0,1,93.9,0,0
Samson Ebukam,11880,ED,16,LA,351,138,148,65,66.3,71.2,43.9,59.4,64.7,13,2,2,9,0,18,5,5,12,1,7,4,9,2.3,16,8,0,0,0,62.2,2,1
Deatrich Wise Jr.,11886,ED,16,NE,544,413,128,3,55.3,56.8,71.9,59.0,63.7,37,6,11,20,1,12,6,1,12,0,0,0,0,,0,,0,0,0,0.0,5,1
Ryan Glasgow,11893,DI,16,CIN,412,176,236,0,65.5,69.5,46.5,52.1,60.0,5,0,0,5,0,17,5,3,13,0,1,1,1,1.0,0,1,1,0,0,118.8,0,0
Jehu Chesson,11894,WR,1,KC,1,0,1,0,60.0,60.0,61.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Wayne Gallman,11895,HB,1,NYG,1,0,1,0,59.9,60.0,57.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Carlos Watkins,11897,DI,12,HST,328,188,140,0,63.0,63.4,50.3,55.4,63.6,12,0,0,12,1,13,8,3,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Grover Stewart,11899,DI,15,IND,258,119,137,2,61.1,74.1,60.0,47.1,49.6,1,0,0,1,0,16,7,1,10,0,1,1,8,8.0,2,8,0,0,0,100.0,2,1
Blair Brown,11903,LB,6,JAX,49,3,26,20,73.0,83.5,89.1,86.9,43.5,2,1,1,0,0,8,2,0,4,0,4,2,13,6.5,6,7,1,0,0,96.9,0,0
Damontae Kazee,11904,S,9,ATL,165,1,65,99,65.4,72.4,67.4,,61.0,0,0,0,0,0,10,4,1,1,1,4,4,24,6.0,21,19,0,0,0,91.7,0,0
Desmond King II,11906,CB,16,LAC,717,27,226,464,85.7,78.4,74.9,75.0,86.6,8,4,2,2,0,57,11,7,36,0,59,46,424,9.2,245,36,2,1,4,100.8,5,3
Jayon Brown,11910,LB,16,TEN,487,41,84,362,53.6,49.7,61.7,52.3,55.6,8,1,1,6,0,37,11,7,18,0,55,34,366,10.8,206,46,1,0,4,87.4,2,1
Nate Hairston,11913,CB,14,IND,537,21,163,353,56.4,40.6,68.2,71.1,57.4,6,2,1,3,0,30,4,3,11,0,55,35,362,10.3,202,50,3,1,3,93.1,2,0
Anthony Walker,11916,LB,3,IND,115,2,78,35,65.2,69.2,78.0,57.5,55.7,1,0,0,1,0,12,3,1,6,0,7,7,57,8.1,21,23,0,0,0,100.6,0,0
Matt Milano,11918,LB,14,BUF,450,32,186,232,60.3,62.4,65.2,56.3,58.2,5,0,2,3,0,32,11,8,19,0,38,27,247,9.1,186,22,1,1,1,86.2,1,0
Jamal Agnew,11920,CB,3,DET,69,2,26,41,56.6,72.1,73.5,57.4,52.6,0,0,0,0,0,3,1,0,1,0,7,7,69,9.9,66,27,0,0,0,107.7,1,0
Avery Moss,11922,ED,10,NYG,248,152,88,8,67.8,63.9,53.6,63.5,63.9,12,0,4,8,2,9,2,1,7,1,0,0,0,,0,,0,0,0,0.0,0,0
Marquel Lee,11923,LB,12,OAK,172,2,113,57,61.3,63.5,39.4,56.1,62.1,0,0,0,0,0,16,6,4,12,0,9,8,50,6.3,46,22,1,0,0,126.9,1,0
Treston Decoud,11924,CB,5,HST,50,0,25,25,72.4,78.7,80.4,,67.2,0,0,0,0,0,6,1,0,3,0,6,3,26,8.7,8,9,0,0,0,61.8,0,0
Isaiah McKenzie,11927,WR,1,DEN,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Davon Godchaux,11934,DI,15,MIA,500,234,260,6,52.6,66.7,71.0,56.2,65.6,10,0,2,8,2,29,11,1,23,1,0,0,0,,0,,0,0,0,0.0,12,2
Dylan Donahue,11936,ED,4,NYJ,54,37,16,1,67.4,71.2,75.9,57.7,64.1,4,0,1,3,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Ukeme Eligwe,11938,LB,2,KC,66,30,27,9,56.4,63.1,34.1,56.1,48.8,4,1,1,2,0,2,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Caleb Brantley,11939,DI,12,CLV,217,115,98,4,60.6,67.7,75.4,57.6,57.8,6,1,0,5,0,12,5,0,10,0,0,0,0,,0,,0,0,0,0.0,2,0
Nathan Gerry,11940,LB,1,PHI,20,1,14,5,58.6,53.4,34.2,60.0,66.5,0,0,0,0,0,0,1,1,0,0,2,1,6,6.0,10,6,0,0,1,56.3,0,0
Chuck Clark,11941,S,10,BLT,60,9,10,41,58.9,61.8,70.5,57.0,58.5,1,0,0,1,0,5,1,0,2,0,7,5,47,9.4,15,22,1,0,2,129.2,1,0
Elijah McGuire,11943,HB,1,NYJ,1,0,0,1,60.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tanzel Smart,11944,DI,16,LA,306,144,162,0,44.3,42.9,58.6,53.6,55.6,6,0,3,3,1,12,2,2,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Xavier Woods,11946,S,15,DAL,547,17,165,365,72.4,77.4,67.1,79.5,67.1,5,0,4,1,1,32,8,6,8,0,27,21,167,8.0,83,22,1,1,1,89.4,0,0
Jordan Evans,11947,LB,11,CIN,312,17,137,158,38.4,53.0,50.8,64.2,30.9,3,0,1,2,0,31,6,6,15,0,32,25,377,15.1,220,38,2,0,2,136.6,0,0
Vincent Taylor,11949,DI,12,MIA,185,92,93,0,84.1,82.1,75.4,68.0,60.0,9,0,2,7,0,18,2,0,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Tanner Vallejo,11950,LB,3,BUF,14,0,12,2,69.4,66.2,29.4,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Al-Quadin Muhammad,11951,ED,3,NO,24,21,2,1,54.6,61.1,69.2,51.9,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
D.J. Jones,11953,DI,9,SF,147,72,74,1,56.5,57.5,73.6,52.3,60.6,0,0,0,0,1,10,1,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeremiah Ledbetter,11960,DI,16,DET,349,196,148,5,59.4,62.7,46.4,54.0,58.0,10,1,3,6,0,9,2,2,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Rudy Ford,11963,S,1,ARZ,1,0,1,0,60.0,60.0,85.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Elijah Qualls,11969,DI,6,PHI,103,64,38,1,56.6,68.7,69.6,56.2,60.0,3,0,1,2,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,2,0
Leon McQuay,11973,CB,1,KC,46,0,19,27,77.3,76.0,81.3,,69.7,0,0,0,0,0,3,2,0,1,0,3,2,32,16.0,14,25,0,0,1,102.1,0,0
Shalom Luani,11976,S,12,OAK,187,1,73,113,60.5,69.4,76.9,60.0,56.7,0,0,0,0,0,12,5,2,2,0,7,4,46,11.5,4,36,1,0,2,116.7,0,0
Jalen Myrick,11977,CB,2,JAX,22,0,9,13,81.1,60.9,,,82.6,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,,0,0,0,39.6,0,0
Isaac Rochell,11980,ED,3,LAC,52,35,17,0,52.8,43.0,35.6,56.4,61.4,3,1,0,2,0,1,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Adrian Colbert,11983,S,9,SF,530,2,218,310,73.1,65.4,63.2,56.2,72.9,0,0,0,0,0,32,2,6,6,2,10,7,76,10.9,24,25,1,0,5,125.4,0,0
Josh Harvey-Clemons,11985,LB,6,WAS,93,18,19,56,42.6,34.6,89.4,59.9,50.0,2,1,0,1,0,8,1,0,6,0,11,6,42,7.0,46,11,0,0,1,63.4,0,0
Elijah Lee,11987,LB,4,SF,18,0,6,12,70.9,65.6,37.2,,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ejuan Price,11989,ED,1,LA,21,9,8,4,68.1,51.8,,78.1,62.4,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joshua Holsey,11990,CB,2,WAS,9,0,2,7,63.7,60.0,34.9,,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Treyvon Hester,11999,DI,14,OAK,346,198,145,3,67.3,65.9,74.8,62.3,57.3,11,0,4,7,0,13,5,0,10,1,0,0,0,,0,,0,0,0,0.0,0,0
Patrick O'Connor,12005,ED,3,TB,13,8,5,0,60.0,65.3,,52.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Matt Dayes,12006,HB,1,CLV,1,0,1,0,60.0,60.0,30.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricky Seals-Jones,12020,TE,1,ARZ,1,0,1,0,60.0,60.0,47.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Odom,12031,ED,6,GB,59,15,44,0,74.1,71.8,76.4,62.5,60.0,2,0,0,2,0,3,4,0,2,0,1,1,-4,-4.0,0,-4,0,0,0,79.2,0,0
Nigel Harris,12038,LB,5,TB,34,6,11,17,47.2,61.6,55.8,51.9,46.3,1,0,0,1,0,6,1,0,2,0,2,2,41,20.5,7,30,1,0,0,158.3,0,0
James Onwualu,12039,LB,2,LAC,2,0,2,0,60.7,60.0,76.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Davis,12040,CB,5,LAC,38,0,12,26,56.7,58.2,69.2,,56.2,0,0,0,0,0,4,1,1,0,0,5,3,25,8.3,8,9,0,0,1,72.9,0,0
Riley Bullough,12062,LB,3,TB,8,1,6,1,42.5,47.2,78.4,,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Greg Mabin,12068,CB,5,SF,72,0,24,48,49.5,45.9,31.6,,51.0,0,0,0,0,0,1,0,1,0,0,6,2,28,14.0,6,20,1,0,1,88.9,1,0
Bam Bradley,12083,LB,1,BLT,2,0,2,0,66.3,61.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bryan Cox Jr.,12092,ED,7,CAR,129,86,41,2,47.4,38.2,29.2,56.5,60.2,8,0,3,5,0,4,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Tupou,12093,DI,1,CIN,19,6,13,0,63.5,64.6,67.3,55.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
B.J. Bello,12097,LB,9,CLV,74,26,28,20,43.9,60.9,60.7,44.9,41.2,3,0,1,2,0,0,0,1,0,0,2,2,25,12.5,25,22,0,0,0,118.8,0,0
Kai Nacua,12102,S,6,CLV,214,3,76,135,70.6,57.5,53.3,71.9,71.6,1,0,1,0,0,10,2,2,2,0,4,3,18,6.0,9,9,0,0,1,83.3,1,0
Donatello Brown,12105,CB,1,GB,1,0,0,1,60.5,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Taysom Hill,12112,QB,1,NO,1,1,0,0,60.0,,85.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lenzy Pipkins,12117,CB,5,GB,122,2,48,72,64.9,77.6,65.3,53.2,60.8,0,0,0,0,0,12,3,1,5,0,11,6,67,11.2,30,26,0,0,1,72.9,1,0
David Rivers,12118,CB,1,TB,1,0,0,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Reggie Porter,12128,CB,1,CLV,1,0,0,1,61.1,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Garrett Sickels,12131,ED,1,LA,17,4,13,0,66.1,67.6,,54.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Austin Ekeler,12164,HB,1,LAC,1,0,1,0,60.0,60.0,81.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Rashaad Coward,12168,DI,1,CHI,10,9,1,0,54.5,60.0,,53.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Isaiah Irving,12171,ED,4,CHI,41,13,21,7,63.3,58.7,81.3,51.4,76.1,0,0,0,0,0,3,1,0,3,0,1,1,1,1.0,0,1,0,0,0,79.2,0,0
Alex Barrett,12183,ED,2,DET,25,14,11,0,48.5,47.2,,56.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jeremiah Valoaga,12194,ED,9,DET,153,76,76,1,49.3,42.9,49.9,61.7,60.0,7,1,3,3,0,4,0,1,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Chase Allen,12211,LB,14,MIA,220,17,129,74,61.7,65.3,63.1,44.6,59.1,0,0,0,0,0,29,7,5,20,0,5,3,12,4.0,5,7,1,0,0,104.2,0,0
Adam Butler,12214,DI,16,NE,474,343,131,0,55.2,54.6,37.4,56.0,60.2,24,2,0,22,0,13,4,4,8,0,0,0,0,,0,,0,0,0,0.0,1,0
Arthur Maulet,12224,CB,1,NO,1,0,0,1,60.0,,31.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Calvin Munson,12236,LB,12,NYG,388,22,201,165,42.9,48.6,68.9,58.3,42.4,2,2,0,0,0,30,13,3,19,1,18,16,172,10.8,73,21,0,0,0,106.5,0,0
Shane Smith,12238,TE,1,NYG,1,0,1,0,78.3,60.0,88.0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Xavier Coleman,12242,CB,1,NYJ,3,0,0,3,64.8,,,,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
LaTroy Lewis,12250,ED,2,HST,66,34,27,5,55.1,53.2,73.9,55.9,63.3,3,1,0,2,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Banks,12299,DI,1,WAS,12,4,8,0,40.8,45.7,67.4,56.7,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Fish Smithson,12306,S,1,WAS,4,0,1,3,50.9,55.9,29.6,,61.5,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lorenzo Jerome,12308,S,4,SF,72,2,20,50,53.1,52.5,39.1,55.9,56.5,1,0,1,0,0,3,1,2,0,0,1,1,6,6.0,4,6,0,0,0,91.7,0,0
Lewis Neal,12323,ED,7,DAL,140,59,78,3,58.6,56.3,73.5,59.1,61.0,6,0,2,4,0,5,3,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Thompson,12330,WR,2,HST,2,0,0,2,60.0,,29.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dominique Hatfield,12338,CB,6,LA,68,0,28,40,46.1,76.0,54.5,,38.2,0,0,0,0,0,3,1,0,1,0,6,4,89,22.3,70,65,2,0,1,149.3,0,0
Justin Hardee,18348,CB,2,NO,2,0,1,1,60.0,60.0,89.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dylan Cole,24304,LB,12,HST,206,7,104,95,85.3,63.1,61.8,72.5,90.3,2,1,1,0,0,16,8,5,11,0,15,8,18,2.3,23,16,0,2,1,19.4,0,0
Jaylen Hill,37997,CB,2,BLT,16,0,8,8,69.0,59.7,56.9,,70.4,0,0,0,0,0,1,0,0,1,0,2,1,14,14.0,2,14,0,0,1,72.9,0,0
Trey Edmunds,38329,HB,1,NO,1,0,1,0,60.0,60.0,65.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cethan Carter,47149,TE,1,CIN,1,1,0,0,60.0,,81.6,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Carroll Phillips,48353,ED,1,JAX,2,0,2,0,69.7,61.9,38.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Gimel President,48388,ED,4,HST,67,39,28,0,35.3,30.1,51.9,52.3,,3,0,0,3,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Tyrique Jarrett,48790,DI,1,DEN,3,1,2,0,79.0,69.4,66.8,60.0,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Eli Ankou,48856,DI,9,JAX,172,87,85,0,65.3,66.0,74.0,57.5,60.0,3,2,0,1,0,10,3,0,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Patrick Ricard,48862,FB,6,BLT,38,11,27,0,46.5,48.3,69.4,54.8,,1,0,0,1,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,1
Rickey Hatley,48872,DI,1,BUF,25,15,10,0,60.7,59.4,65.9,59.8,,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Dymonte Thomas,49127,S,3,DEN,71,2,19,50,75.8,57.6,82.3,82.5,71.8,2,0,1,1,0,3,3,0,0,0,1,1,2,2.0,2,2,0,0,0,79.2,0,0
Jamal Carter,49282,S,9,DEN,78,7,22,49,74.5,58.5,84.7,50.3,77.4,0,0,0,0,0,7,1,0,3,0,4,3,13,4.3,17,7,0,0,1,78.1,0,0
Torry McTyer,49357,CB,3,MIA,65,1,25,39,64.8,66.7,61.6,60.0,63.5,0,0,0,0,0,1,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Marcus Rios,49551,CB,4,DEN,47,1,19,27,27.5,63.9,71.2,59.7,27.0,0,0,0,0,0,5,0,1,0,0,9,7,86,12.3,53,14,0,0,1,106.5,0,0
Chunky Clements,49641,DI,2,HST,46,14,32,0,57.6,55.9,28.4,60.4,60.0,2,1,0,1,0,1,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jerrol Garcia-Williams,49669,LB,1,DEN,23,11,11,1,62.1,65.1,74.9,54.2,60.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon Bell,50096,LB,3,CIN,36,1,21,14,59.6,63.0,85.2,59.2,56.4,0,0,0,0,0,6,1,0,2,0,4,3,19,6.3,10,10,0,0,0,84.4,0,0
Harvey Langi,50118,ED,1,NE,6,4,1,1,56.5,60.0,29.0,54.5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tashawn Bower,50170,ED,1,MIN,10,10,0,0,61.4,,69.2,60.3,,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Cameron Malveaux,50587,ED,4,MIA,107,50,56,1,62.1,64.0,48.7,61.3,60.0,2,0,0,2,0,4,1,1,3,0,0,0,0,,0,,0,0,0,0.0,1,1
Hardy Nickerson,50712,LB,12,CIN,159,8,72,79,44.5,59.3,41.4,50.4,40.3,0,0,0,0,0,13,2,4,7,0,10,8,100,12.5,88,29,1,0,0,141.7,0,0
Xavier Woodson-Luster,50835,LB,4,OAK,44,0,28,16,60.6,72.6,85.0,,45.8,0,0,0,0,0,4,1,0,1,0,2,1,11,11.0,8,11,0,0,0,66.7,0,0
Demetrious Cox,51176,S,1,CAR,38,0,11,27,49.2,48.3,39.7,,55.1,0,0,0,0,0,3,0,1,0,0,2,2,23,11.5,19,17,0,0,0,114.6,0,0
Maurice Smith,51190,S,2,MIA,22,0,6,16,63.6,58.8,27.9,,67.0,0,0,0,0,0,1,0,1,1,0,3,2,32,16.0,15,26,0,0,1,102.1,0,0
Donald Payne,51589,LB,1,JAX,3,0,2,1,68.9,63.3,89.7,,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Daniel Ross,51592,DI,3,DAL,56,31,25,0,31.1,28.9,30.0,58.6,,2,1,1,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Keelan Cole,51593,WR,1,JAX,1,1,0,0,60.0,,75.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Kenny Moore II,51596,CB,8,IND,384,1,189,194,65.9,50.8,57.4,,69.3,0,0,0,0,0,30,3,5,7,1,31,21,325,15.5,60,34,0,1,5,88.8,1,1
Nicholas Morrow,51674,LB,15,OAK,553,24,202,327,53.5,59.5,68.0,59.4,49.7,5,0,2,3,0,43,6,5,22,0,47,35,333,9.5,230,74,1,0,4,100.8,3,1
